Date,Open,High,Low,Close,Adj Close,Volume
2014-03-31,86.099998,86.440002,86.010002,86.190002,65.479904,132300
2014-04-01,86.279999,86.639999,86.199997,86.480003,65.700218,129900
2014-04-02,86.370003,86.660004,86.239998,86.510002,65.723007,170400
2014-04-03,86.769997,86.769997,85.699997,85.900002,65.259598,136500
2014-04-04,86.839996,86.860001,86.199997,86.430000,65.662216,131600
2014-04-07,86.320000,87.000000,86.199997,86.739998,65.897751,194400
2014-04-08,86.879997,87.660004,86.620003,87.410004,66.406738,172200
2014-04-09,87.269997,88.220001,87.169998,88.110001,66.938538,136400
2014-04-10,87.650002,87.720001,86.760002,87.239998,66.277588,131900
2014-04-11,86.820000,87.099998,86.540001,87.010002,66.102867,181500
2014-04-14,87.309998,87.500000,86.709999,87.320000,66.338379,129900
2014-04-15,87.059998,87.250000,86.519997,86.989998,66.087669,147100
2014-04-16,87.300003,87.410004,86.720001,86.839996,65.973709,115300
2014-04-17,86.860001,87.599998,86.830002,87.550003,66.513107,154300
2014-04-21,87.580002,87.820000,87.309998,87.500000,66.475128,73800
2014-04-22,87.699997,87.830002,87.169998,87.339996,66.353569,84300
